#OTUID	taxonomy	USEARCH	SINTAX	UTAX
ASV3333	SS|0.9100|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella	No hit
ASV3334	GS|99.1|OL347838|SH0904996.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Sordariaceae,g:Neurospora,s:Neurospora crassa	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Sordariaceae,g:Neurospora,s:Neurospora crassa	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Sordariaceae	No hit
ASV3335	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
ASV3336	GS|100.0|KX905280|SH0760230.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Saccharomyces,s:Saccharomyces cerevisiae	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Saccharomyces,s:Saccharomyces cerevisiae	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Saccharomyces,s:Saccharomyces cerevisiae	No hit
ASV3338	SS|0.8200|MK894891|SH0995505.10FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Metschnikowia,s:Metschnikowia dekortorum	k:Fungi,p:Ascomycota	No hit
ASV3339	SS|1.0000|MW798769|SH0925941.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Saccotheciaceae,g:Aureobasidium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Saccotheciaceae,g:Aureobasidium,s:Aureobasidium pullulans	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Saccotheciaceae,g:Aureobasidium	No hit
ASV3340	SS|0.9700|MN497403|SH0898310.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Stilbocrea,s:Stilbocrea gracilipes	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
ASV3341	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	No hit	No hit
ASV3342	SS|0.9700|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora	No hit	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora	No hit
ASV3343	SS|0.9400|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Tilachlidiaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Niessliaceae,g:Niesslia,s:Niesslia tenuis	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Tilachlidiaceae	No hit
ASV3344	GS|100.0|MH857552|SH0867218.10FU;k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Lichtheimiaceae,g:Circinella,s:Circinella umbellata	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Lichtheimiaceae,g:Circinella,s:Circinella umbellata	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Lichtheimiaceae,g:Circinella,s:Circinella umbellata	No hit
ASV3345	SS|0.9100|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Monascus	No hit	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Monascus	No hit
ASV3346	SS|0.9300|MW537736|SH0840318.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Ophiocordycipitaceae,g:Tolypocladium,s:Tolypocladium inusitaticapitatum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
ASV3347	SS|1.0000|KT377471|SH0730979.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectria	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium avenaceum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectria	No hit
ASV3348	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cuniculitremaceae	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cuniculitremaceae	No hit
ASV3349	SS|0.9900|UDB03570448|SH1000741.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
ASV3350	SS|0.9100|KF493909|SH0940757.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Cylindromonium,s:Cylindromonium alloxyli	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Clonostachys	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Cylindromonium,s:Cylindromonium alloxyli	No hit
ASV3351	SS|1.0000|OW984508|SH0940018.10FU;k:Fungi	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus fumigatus	k:Fungi	No hit
ASV3352	GS|98.0|LC769427|SH0940757.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Clonostachys	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Clonostachys	k:Fungi	No hit
ASV3353	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	No hit	No hit
ASV3354	SS|0.9900|MG826982|SH0895523.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,g:Fusidium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Niessliaceae,g:Niesslia,s:Niesslia exosporioides	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,g:Fusidium	No hit
ASV3355	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Tritirachiomycetes,o:Tritirachiales,f:Tritirachiaceae,g:Tritirachium,s:Tritirachium oryzae	No hit	k:Fungi,p:Basidiomycota,c:Tritirachiomycetes,o:Tritirachiales,f:Tritirachiaceae,g:Tritirachium,s:Tritirachium oryzae	No hit
ASV3356	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Amaurodon	No hit	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Amaurodon	No hit
ASV3357	SS|0.9900|UDB03768263|SH0767731.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium paxilli	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium paxilli	No hit
ASV3360	GS|99.1|MG022180|SH0916041.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Pleurotheciales,f:Pleurotheciaceae,g:Phaeoisaria	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Pleurotheciales,f:Pleurotheciaceae,g:Phaeoisaria	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Pleurotheciales,f:Pleurotheciaceae,g:Phaeoisaria	No hit
ASV3361	GS|99.0|KP145234|SH0925030.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum,s:Colletotrichum scovillei	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum,s:Colletotrichum scovillei	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum	No hit
ASV3362	SS|1.0000|OQ581866|SH0970166.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Rectifusarium,s:Rectifusarium ventricosum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium solani	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Rectifusarium,s:Rectifusarium ventricosum	No hit
ASV3363	SS|0.8100|JX524462|SH0967366.10FU;k:Fungi	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Diutina,s:Diutina rugosa	k:Fungi	No hit
ASV3364	SS|1.0000|KJ406286|SH0850495.10FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Lecanoraceae,g:Lecanora,s:Lecanora ecoronata	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Protousnea,s:Protousnea dusenii	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Lecanoraceae,g:Lecanora,s:Lecanora ecoronata	No hit
ASV3365	SS|0.9500|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lentitheciaceae,g:Poaceascoma,s:Poaceascoma helicoides	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lentitheciaceae,g:Poaceascoma,s:Poaceascoma helicoides	No hit
ASV3366	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	No hit	No hit
ASV3367	SS|0.9200|KU580315|SH0821455.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes	No hit
ASV3368	SS|0.9900|JX374149|SH1039743.10FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Populomyces,s:Populomyces zwinianus	k:Fungi	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Populomyces,s:Populomyces zwinianus	No hit
ASV3369	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3370	SS|0.8600|HQ445902|SH0730866.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium sambucinum	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
ASV3371	SS|0.8800|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Myriangiales,f:Elsinoaceae,g:Elsinoe	No hit	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Myriangiales,f:Elsinoaceae,g:Elsinoe	No hit
ASV3372	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3373	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Rickenellaceae,g:Resinicium,s:Resinicium saccharicola	No hit	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Rickenellaceae,g:Resinicium,s:Resinicium saccharicola	No hit
ASV3374	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3375	SS|0.8000|KX034383|SH0870045.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora olivacea	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae	No hit
ASV3376	SS|0.9900|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Stictidaceae,g:Glomerobolus	No hit	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Stictidaceae,g:Glomerobolus	No hit
ASV3377	SS|0.9100|MG211385|SH0877523.10FU;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula,s:Rhodotorula paludigena	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula	No hit
ASV3378	SS|0.9200|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Carlosrosaea	No hit	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Carlosrosaea	No hit
ASV3379	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3380	GS|99.6|MZ375486|SH0863783.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Nakaseomyces	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Nakaseomyces	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Nakaseomyces	No hit
ASV3381	SS|0.9900|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Cercospora,s:Cercospora sesami	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae	No hit
ASV3382	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3383	SS|1.0000|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Cercospora,s:Cercospora sesami	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae	No hit
ASV3384	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	No hit
ASV3385	SS|0.9000|None;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
ASV3386	SS|0.9400|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	No hit
ASV3387	SS|0.9600|MZ506691|SH1039703.10FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Plectosphaerellaceae,g:Plectosphaerella,s:Plectosphaerella cucumerina	k:Fungi,p:Ascomycota	No hit
ASV3388	SS|0.8900|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Coryneliales,f:Coryneliaceae,g:Hypsotheca,s:Hypsotheca eucalyptorum	No hit	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Coryneliales,f:Coryneliaceae,g:Hypsotheca,s:Hypsotheca eucalyptorum	No hit
ASV3389	GS|99.5|KX905280|SH0760230.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Saccharomyces,s:Saccharomyces cerevisiae	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Saccharomyces,s:Saccharomyces cerevisiae	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Saccharomyces,s:Saccharomyces cerevisiae	No hit
ASV3390	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3391	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Phallales,f:Phallaceae,g:Phallus	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Phallales,f:Phallaceae,g:Phallus	No hit
ASV3392	GS|89.7|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	No hit	No hit
ASV3393	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales	No hit	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales	No hit
ASV3394	SS|1.0000|MF033166|SH0758349.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Sarocladiaceae,g:Sarocladium,s:Sarocladium oryzae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
ASV3395	SS|1.0000|KM265802|SH1037466.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	No hit
ASV3396	SS|0.9900|KP715608|SH0925317.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	No hit
ASV3397	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3398	GS|99.3|EF451580|SH0767632.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium citrinum	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium citrinum	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium	No hit
ASV3399	SS|0.9900|KX034383|SH0870045.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora olivacea	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora	No hit
ASV3400	SS|0.9600|MG770301|SH0978768.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Cordanaceae,g:Cordana	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium subspirilliferum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Cordanaceae,g:Cordana	No hit
ASV3401	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae,g:Amphobotrys,s:Amphobotrys ricini	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae,g:Amphobotrys,s:Amphobotrys ricini	No hit
ASV3402	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Neostrelitziana,s:Neostrelitziana acaciigena	No hit	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Neostrelitziana,s:Neostrelitziana acaciigena	No hit
ASV3403	SS|0.9900|None;k:Fungi,p:Ascomycota	No hit	k:Fungi,p:Ascomycota	No hit
ASV3404	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,g:Uredinophila	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Dothideomycetes,g:Uredinophila	No hit
ASV3405	SS|0.8100|MK089542|SH0767632.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium citrinum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae	No hit
ASV3406	SS|0.8400|KJ411618|SH1039416.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae	k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae	No hit
ASV3407	SS|1.0000|KY587313|SH0731501.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Hansfordiaceae,g:Hansfordia,s:Hansfordia pruni	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium oxysporum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Hansfordiaceae,g:Hansfordia,s:Hansfordia pruni	No hit
ASV3408	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3409	SS|0.9000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales	No hit	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales	No hit
ASV3410	SS|0.8000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Acrospermales,f:Acrospermaceae	No hit	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Acrospermales,f:Acrospermaceae	No hit
ASV3411	SS|1.0000|OQ692421|SH0731263.10FU;k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	k:Fungi	No hit
ASV3412	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3413	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3414	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens	No hit	No hit
ASV3415	GS|71.6|KP866126|SH0838775.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	No hit	No hit
ASV3417	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3418	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3419	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3420	SS|0.9900|None;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae,g:Microbotryozyma,s:Microbotryozyma collariae	No hit	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae,g:Microbotryozyma,s:Microbotryozyma collariae	No hit
ASV3421	SS|0.8800|LC617352|SH0888926.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida,s:Candida parapsilosis	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida	No hit
ASV3422	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Brycekendrickomyces,s:Brycekendrickomyces acaciae	No hit	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Brycekendrickomyces,s:Brycekendrickomyces acaciae	No hit
ASV3423	GS|0.0|None;No hit	No hit	No hit	No hit
ASV3424	SS|0.9900|MZ506691|SH1039703.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Plectosphaerellaceae,g:Plectosphaerella,s:Plectosphaerella cucumerina	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
ASV3425	SS|1.0000|MW764491|SH0977873.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium	No hit
